Molecule ChEMBL ID,Molecule Name,Smiles
CHEMBL225449,,CCN(CC)Cc1c(O)ccc(/C=N/NC(=O)NCCNc2ccnc3cc(Cl)ccc23)c1O
CHEMBL404625,,CN(C)Cc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3F)nc2c1
CHEMBL400519,,CN(C)Cc1ccn2c(-c3ccnc(S(=O)(=O)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
CHEMBL227675,,O=C(O)c1cccc(-c2ccc(/C=C3\SC(=S)N(c4cccc(C(F)(F)F)c4)C3=O)o2)c1
CHEMBL3430923,,CC(C)N(C(=O)CN1C(=O)C(N)C(=O)N(c2ccccc2)c2ccccc21)c1ccccc1
CHEMBL3430948,,COc1ccc(NC(=O)c2ccc(NC(=O)CN(c3ccccc3C)S(C)(=O)=O)cc2)cc1
CHEMBL3430970,,O=C(CCCNC(=O)c1ccc(Cl)cc1)Nc1nc(-c2ccccn2)cs1
CHEMBL404939,,O=C1C(Cl)=C(N2C(=O)CCC2=O)C(=O)c2ccccc21
CHEMBL369258,,CCc1cc2c3c(N)nc(N)nc3ccc2n1C(C)(C)C
CHEMBL580149,,Br.C/C=C/C=C/C1=NCCc2cc(OCCC)ccc21
CHEMBL532103,,CCCN1CCN(CCCCNc2c3ccccc3nc3ccccc23)CC1.Cl
CHEMBL580307,,Nc1nc(N)c2c(ccc3c2ccn3Cc2ccccn2)n1
CHEMBL532254,,C=CC(C)C1OC(=O)c2cc(OC)cc(OC)c21
CHEMBL3431010,,Cc1ccc(-c2csc(NC(=O)C=Cc3ccc(S(=O)(=O)N4CCOCC4)cc3)n2)o1
CHEMBL3431035,,O=C(NCCCn1cnc2ccccc21)c1ccc(NC(=O)c2ccco2)cc1
CHEMBL3431057,,COCc1cnc2c(c1SCc1c(F)cccc1Cl)c(=O)n(C)c(=O)n2C
CHEMBL3431091,,O=C(CN1CCN(c2ccccn2)CC1)Nc1cc(S(=O)(=O)N2CCCCCC2)ccc1Cl
CHEMBL3431093,,Cn1c(CC(=O)NNC(=O)c2ccc3ccccc3n2)nc2ccccc21
CHEMBL3431102,,Cc1ccc(C)c(CN2C(=O)NC3(CCc4ccccc43)C2=O)c1
CHEMBL1385889,,COc1ccc(NC2CCCN(Cc3cccc4cnccc34)C2)cc1OC
CHEMBL3431342,,CCN(Cc1nc2ccc(C(=O)N3CCN(c4ncccn4)CC3)cc2[nH]1)C1CCCc2cccnc21
CHEMBL1430615,,COc1ccccc1-n1c(SCC(=O)Nc2ccc3c(c2)OCO3)nc2c(c1=O)SCC2
CHEMBL3431355,,CC(CNS(=O)(=O)c1ccc(OC(F)F)cc1)c1ccc(NC(=O)c2ccncc2)cc1
CHEMBL3431360,,CC(=O)NC1(c2ccccc2)CCN(CC(=O)Nc2ccccc2-c2ccccc2)CC1
CHEMBL3431371,,O=C(Nc1cccc(F)c1)N1CCC(Oc2cccc(-c3cccnc3)c2)CC1
CHEMBL3431373,,COC(=O)c1ccc(-c2cnc3ccc(NCc4ccccn4)nn23)cc1
CHEMBL3431378,,COc1ccc(C2C3CCCCC3(O)CCN2CC(=O)Nc2ccc(Cl)cc2Cl)cc1
CHEMBL3431290,,CNc1cncc(C2CCCN2C(=O)Cc2coc3cc(C)ccc23)n1
CHEMBL3431339,,C[C@@H](Oc1cc(-n2cnc3ccc(O[C@H]4CCNC4)cc32)sc1C(N)=O)c1ccccc1Cl
CHEMBL1578482,,Oc1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)n1
CHEMBL3430938,,Cc1ccccc1CNC(=O)CN(Cc1ccccn1)Cc1ccccn1.O=C(O)C(F)(F)F
CHEMBL3430991,,C=CCn1nc([N+](=O)[O-])nc1Oc1ccc(Cl)cc1Cl
CHEMBL3431037,,CCN(Cc1cccs1)C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1
CHEMBL219717,,CCCCCc1ccc(C(=O)N(CCN(CCCC)CCCC)Cc2ccc(NCc3ccccc3)cc2)cc1
CHEMBL387156,,CCCCCc1ccc(C(=O)N(CCN(CCCC)CCCC)Cc2ccc(-c3ccccn3)nc2)cc1
CHEMBL219485,,C[C@@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1)c1ccccc1
CHEMBL4560384,,O=C1C(O)=C(Nc2ccc(Cl)cc2)C(=O)c2ccccc21
CHEMBL4527976,,O=C1C(O)=C(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)C(=O)c2ccccc21
CHEMBL219611,,Cc1ccccc1CNC(=O)C(Cc1ccccc1)C(=O)NO
CHEMBL374577,,O=C(NO)C(Cc1ccccc1)C(=O)NCc1ccc(Cl)cc1
CHEMBL4582558,,COC1=CC(=O)N(C(=O)/C=C/[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C)[C@@H]1Cc1ccccc1
CHEMBL1384598,,O=C(OCC(=O)N1CCCC1)c1ccccc1OCc1ccccc1
CHEMBL1344869,,CCOc1ccc(Cc2nnc(S)s2)cc1
CHEMBL1493353,,CC(C)(C)c1ccc(COc2ccsc2C(=O)O)cc1
CHEMBL546955,,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl.Cl
CHEMBL532762,,CC(C)NCc1ccc(OCc2cccc(COc3ccc(CNC(C)C)cc3I)c2)c(I)c1.Cl
CHEMBL581702,,COc1cccc(Cn2ccc3c4c(N)nc(N)nc4ccc32)c1
CHEMBL353161,,CC(C)c1cc2c(ccc3nc(N)nc(N)c32)[nH]1
CHEMBL533564,,Cl.N=C(N)NN=Cc1c2ccc(Cl)cc2c(Cl)c2ccc(Cl)cc12
CHEMBL533000,,COc1cc2nc(Nc3ccc(C)cc3)nc(Nc3ccc(C)cc3)c2cc1OC.Cl
CHEMBL529822,,C=CCC1OC(=O)c2cc(OC)cc(OC)c21
CHEMBL1956274,,CCC(C)c1nc2nc(C)cc(Nc3ccc(C(F)(F)F)cc3)n2n1
CHEMBL1956269,,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)C)nc2n1
CHEMBL3410572,,CC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C
CHEMBL4070637,,CC(C)C[C@H](NC(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1
CHEMBL2235032,,Cc1cc(N/N=C/c2ccc(O[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)c2c(Cl)ccc(C)c2n1
CHEMBL1350529,,Cc1cc2ccccc2n1CCNC(=O)C(C)C
CHEMBL550607,,COc1ccc(C(Sc2ccc3ccccc3c2)c2cccnc2)cc1
CHEMBL24155,,COc1c(C)cc(Cc2cnc(N)nc2N)cc1C(C)(C)C
CHEMBL2171462,,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1OCc1cc(C)on1
CHEMBL2171664,,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1OCc1ccccc1
CHEMBL3344165,,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)NC1CCCCC1.O=C(O)C(F)(F)F
CHEMBL1508357,,C=CCN1C=CC(=C/C=C(/C#N)C(=O)OCC)C=C1
CHEMBL3209055,,O=C(N/N=C/c1ccccc1C(=O)O)c1ccc(COc2cccc3cccnc23)cc1
CHEMBL1309729,,COc1ccc(C2CC(=O)c3sc(N)nc3C2)cc1
CHEMBL1524101,,O=C(Nc1cc(N2CCOCC2)ncn1)NC1(C(F)(F)F)Oc2ccc(Cl)cc2O1
CHEMBL5197512,,O=C(c1ccc(Nc2ncc(Cl)c(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1
CHEMBL4846671,,Cc1cc[n+](CCCCCCCCCCCCCCOc2cc(C)c(C(=O)O)c(O)c2)cc1.[Br-]
CHEMBL3431336,,CN(Cc1nc2ccc(C(=O)NCC3CCCCC3)cc2[nH]1)C1CCCc2cccnc21.O=C(O)C(F)(F)F
CHEMBL3431233,,CC(C)c1nn(-c2nc(N)nc(-c3ccccn3)n2)c(N)c1C1CCCCC1
CHEMBL1447267,,CN(CC1CCCO1)S(=O)(=O)c1ccc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1
CHEMBL3431149,,O=C(Cc1ccccc1)Nc1n[nH]c2sc(C(=O)NC3CCCC3)cc12
CHEMBL3431097,,CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2nc(-c3ccccn3)cs2)c1
CHEMBL3431119,,Cc1cc2cc(CNc3ccc4c(c3)OCO4)c(=O)n(CCO)c2cc1C
CHEMBL3431135,,Cc1c(C(=O)NCCCCn2ccnc2)oc2c(C)cccc12
CHEMBL3431139,,Cc1ccc2ccc(C(Nc3ccccn3)c3cccnc3)c(O)c2n1
CHEMBL3431140,,COc1ccccc1C=CCN1C[C@H]2CCC[C@@H](C1)C2(O)c1cccnc1
CHEMBL4514861,,CCCCCCCCCCNCC(F)(P(=O)(O)O)P(=O)(O)O
CHEMBL3431040,,Cl.N#Cc1cnc(Nc2cccc(CCN3CCOCC3)c2)nc1Nc1ccccc1C(N)=O
CHEMBL3431051,,COc1ccc(Nc2nc(-c3ccccn3)cc(N3CCCC(O)C3)n2)cc1
CHEMBL3431054,,CC(C)(C)C(=O)NCCc1csc(-c2ccc(F)cc2)n1
CHEMBL3431101,,COc1cc(OC)cc(C(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c2nccn2C)c1
CHEMBL4517934,,O=C(NCC(c1ccccc1)c1ccccc1)c1nsnc1O
CHEMBL3800287,,CC1Sc2ccc(C(=O)NO)cc2NC1=O
CHEMBL1170012,,Cc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1
CHEMBL3577757,,Cc1c2[nH]c3cc(OCc4ccc(Cl)cc4)ccc3c2cc[n+]1Cc1ccc(Cl)cc1.[Br-]
CHEMBL565244,,N#Cc1nc(NCc2cccc(-c3ccccc3Cl)c2)c2ncn(CCCO)c2n1
CHEMBL586375,,COc1ccc(CNC(=O)c2cnc3c(O)cccc3c2Nc2cccc(NC(=O)c3ccc(Cl)c(Cl)c3)c2)cc1.O=C(O)C(F)(F)F
CHEMBL4745810,,COc1cc(NC(c2ccc(CN3CCNCC3)cc2)c2cccc(Cl)c2)n2nc(C)nc2n1
CHEMBL1338022,,CCc1ccc(C(=O)CSc2n[nH]c(C)n2)cc1
CHEMBL1612335,,Cc1ccc(NC(=O)c2cc(NC(=O)CCC(=O)O)ccc2N2CCCCC2)cc1
CHEMBL1506533,,Cc1cc(O)nc(SCC(=O)Nc2ccc(Br)cc2)c1C#N
CHEMBL1467381,,CC(C)[C@H](NC(=O)Nc1ccc(Oc2ccccc2)cc1)C(=O)O
CHEMBL1467528,,Nc1cc(N)nc(SCC(=O)Nc2ccc3c(c2)OCCCO3)n1
CHEMBL609914,,Cc1c(Sc2cccc3c2CCCC3)[nH]c2nc(N)nc(N)c12
CHEMBL1172759,,O=C(O)c1cc(Cl)ccc1-c1ccc(Cl)cc1C(=O)NC1=CC2=C(CC1)c1c(Cl)cc(Cl)cc1C2
CHEMBL331314,,COc1ccccc1Sc1[nH]c2nc(N)nc(N)c2c1C
CHEMBL597383,,Nc1nc(N)c2c(CCCc3cc(Cl)ccc3Cl)c[nH]c2n1
CHEMBL530354,,Oc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1
CHEMBL4576576,,COC(=O)c1cc2nc(SCC(=O)Nc3ncc([N+](=O)[O-])s3)[nH]c2cc1Cl
CHEMBL4550110,,Nc1ncc(N2CCN(c3cccc(-c4cnc(C5CC5)nc4)c3)CC2)c(N)n1
CHEMBL486232,,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1
CHEMBL5402350,,Fc1ccc(-n2cc(COc3ccnc4cc(Cl)ccc34)nn2)cc1Cl
CHEMBL5394920,,O=C(c1cc(Cl)nc2ccccc12)N1CCN(c2ccnc3cc(Cl)ccc23)CC1
CHEMBL5424376,,C=CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)nc2scc(-c3ccc(Cl)cc3)c2c1=O
CHEMBL5426764,,O=C(/C=C\c1ccc(O)c(O)c1)O[C@H]1CO[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@H]1O
CHEMBL3990589,,Cc1ccc2nc(-c3ccc4nc(-c5ccc(N)cc5)sc4c3)sc2c1S(=O)(=O)O
CHEMBL3558756,,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12
CHEMBL5202965,,COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)C1Cc1ccc(-c2ccc3ccccc3c2)cc1
CHEMBL5427724,,Cc1cccn2c1nc1c3ccccc3nc(-c3ccc(Cl)cc3)c12
CHEMBL2059164,,O=C(NCCC1CCNCC1)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
CHEMBL5182418,,CCC[C@H](c1cccc(C(=O)N[C@H]2CCOc3ccccc32)c1)N1C(=N)NC(CC)(CC)CC1=O
CHEMBL5193119,,CCC1(CC)CC(=O)N([C@@H]2CCOc3ccc(C(=O)N[C@H]4CCS(=O)(=O)c5ccccc54)cc32)C(=N)N1
CHEMBL60779,,Cc1cc(C)c(CSc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(C)c1
CHEMBL60735,,OC[C@H]1O[C@@H](n2cnc3c(SCc4ccccc4F)ncnc32)[C@H](O)[C@@H]1O
CHEMBL540448,,Cc1ccccc1CSc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
CHEMBL3444466,,O=C(NC1CC1)c1ccc2ccc(N3CCN(CC4CC4)CC3)n2c1
CHEMBL3464944,,COc1ccc(CC(=O)N(C)c2cccnc2N(C)C)c(Cl)c1
CHEMBL1460225,,CCOc1cc(/C=C(/C#N)C(=O)Nc2ccc(O)cc2)cc(Br)c1O
CHEMBL1997370,,CC(=O)/N=C1\C(=O)N(C)c2cccc3c(O)c4ccccc4c1c23
CHEMBL1577772,,O=C(CN1C(=O)C2C3CC(C(Br)C3Br)C2C1=O)Nc1ccc(C(=O)O)cc1
CHEMBL1443270,,Cc1cc(N2C(=O)c3ccc(C(=O)NCc4ccccc4)cc3C2=O)no1
CHEMBL1504948,,Cc1[nH]c2ccccc2c1/C=C1/C(=N)N2C(=NC1=O)SN=C2S(=O)(=O)CC(C)C
CHEMBL1522354,,CCCCc1cc(=O)oc2cc(C)cc(OCc3nn[nH]n3)c12
CHEMBL1505493,,CCOc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc1OC
CHEMBL1337730,,Cc1ccc(OCC(=O)N2CCN(C(=O)CCC3CCCC3)CC2)cc1
CHEMBL1441897,,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3)CC2c2ccc(F)cc2)cc1
CHEMBL1583838,,Nc1cc(C(=O)O)c(N)c2c1C(=O)c1ccccc1C2=O
CHEMBL1583876,,Cn1cccc1/C=C1\SC(=S)N(NC(=O)c2ccccc2O)C1=O
CHEMBL1348239,,CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)sc2nc(-c4ccccc4)cn23)CC1
CHEMBL1495858,,Cc1ccccc1N(CC(=O)NC1CCCC1)C(=O)C[S+]([O-])CC(=O)Nc1ccc2c(c1)OCO2
CHEMBL1338248,,CCCc1nn(C)c2c(O)nc(-c3cc(S(=O)(=O)Nc4ccc(O)c(C(=O)O)c4)ccc3OCC)nc12
CHEMBL3192201,,N#C/C(=C(/O)CSc1nnc(Cc2cccs2)n1C1CCCCC1)c1nc2ccccc2[nH]1
CHEMBL1521260,,Cc1ccccc1C1C2=C(O)c3ccccc3C2=Nc2nn(-c3ccccc3)c(O)c21
CHEMBL1326295,,C=CCn1c(=N)c(C(=O)NCCCOC)cc2c(=O)n3cccc(C)c3nc21
CHEMBL1490645,,N#Cc1c(O)nc(SCC(=O)N(c2ccccc2)c2ccccc2)nc1-c1ccccc1
CHEMBL1467816,,O=C1Nc2ccccc2S/C1=C/NCc1ccccc1Cl
CHEMBL1408321,,CCOc1cc(/C=C2\SC(=S)N(NC(=O)c3ccncc3)C2=O)ccc1O
CHEMBL1524146,,COc1ccc(S(=O)(=O)NC2=NC(=O)/C(=C\c3cc(OC)c(OC)cc3[N+](=O)[O-])S2)cc1
CHEMBL1524090,,Cc1ccc2nc(O)c(C3=NN(C(=O)CCC(=O)O)C(c4cccs4)C3)c(-c3ccccc3)c2c1
CHEMBL4215901,,C=CCCC[C@@](C)(NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@](C)(CCCC=C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NCC(N)=O)[C@@H](C)CC
CHEMBL3492563,,Cn1nc2c(cc1=O)CN(Cc1coc(-c3ccc(F)cc3)n1)CC2
CHEMBL3489711,,Cn1cc(NC(=O)C2CC(c3ccccc3)C2)ccc1=O
CHEMBL3486686,,Cc1cc(C(=O)N2CCC3(CCCN(CC4CC4)C3=O)C2)c(C)n1C
CHEMBL4471644,,Cc1cc(NC(=O)Cn2nnc(-c3ccc(N)cc3)n2)no1
CHEMBL279509,,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCc1ccccc1
CHEMBL3198770,,COc1ccc(/C=N/NC(=O)c2cccc(NC(=O)c3ccccc3Cl)c2)cc1OC
CHEMBL3452353,,Cc1nnc(NCCc2coc(-c3ccc(F)cc3)n2)c(C#N)c1C
CHEMBL1481016,,O=C(O)C(c1ccccc1)N1C(=O)/C(=C/c2cccs2)SC1=S
CHEMBL1483587,,CCNS(=O)(=O)c1ccc(CCC(=O)NCc2ccccc2)cc1
CHEMBL1650288,,Nc1nnc(CCC(=O)c2ccc(Cl)cc2)s1
CHEMBL21885,,CCc1nc(N)nc(N)c1-c1ccc(C(C)(C)C)cc1
CHEMBL22403,,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCOCCCOc2ccccc2)n1
CHEMBL1289553,,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)CC(F)(F)F
CHEMBL1290303,,CS(=O)(=O)c1ccc(-c2ccc([C@H](N[C@H](C(=O)N[C@H](C#N)Cc3ccccc3)C3CC3)C(F)(F)F)cc2)cc1
CHEMBL1288532,,CC(C)[C@H](N[C@@H](c1ccc(-c2ccc([C@@H](O)C(F)F)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccc(C#N)cc1F
CHEMBL139984,,CCN(CC)CC(C)Nc1ccnc2cc(Cl)ccc12
CHEMBL4170261,,CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O
CHEMBL355938,,CC1=C(CCCCC(=O)NCCCN2CCN(CCCNC(=O)CCCCC3=C(C)C(=O)c4ccccc4C3=O)CC2)C(=O)c2ccccc2C1=O
CHEMBL22271,,CCOc1c(Br)cc(-c2c(N)nc(N)nc2CC)cc1Br
CHEMBL142988,,CN(C)c1ccc(C(=O)NCc2ccc(C(=O)NO)cc2)cc1
CHEMBL153514,,CC1=C(CCC(=O)NCCCNCCCNC(=O)CCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O
CHEMBL424113,,Nc1nc(N)c2nc(CN(c3ccccc3)c3ccccc3)cnc2n1
CHEMBL4063186,,Cc1[nH]nc2c1C(c1cc(-c3ccc(S(=O)(=O)N(C)C)s3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2
CHEMBL4061729,,COC(=O)c1ccc(-c2cc(C#N)cc([C@@]3(C(C)C)C=C(N)Oc4n[nH]c(C)c43)c2)s1
CHEMBL39161,,O=C(N/N=C/c1ccc(-c2ccccc2Cl)o1)c1cc2ccccc2cc1O
CHEMBL15976,OXAMATE,NC(=O)C(=O)O
CHEMBL375124,,CCCCCc1ccc(C(=O)N(Cc2ccc(-c3ccc(CC(=O)OC)cc3)cc2)C2CCN(CCC(C)C)CC2)cc1
CHEMBL219771,,CCCCCc1ccc(C(=O)N(CCN(CCCC)CCCC)Cc2ccc(N3CCSCC3)cc2)cc1
CHEMBL434748,,CCCCCc1ccc(C(=O)N(CCN(CCCC)CCCC)Cc2ccc(-c3cncnc3)nc2)cc1
CHEMBL424758,,CCCCCc1ccc(C(=O)N(CCN(CCCC)CCCC)Cc2ccc(-c3ccccc3)cn2)cc1
CHEMBL220370,,CCCCCc1ccc(C(=O)N(CCN(CCCC)CCCC)Cc2ccc(-n3cccc3)cc2)cc1
CHEMBL220689,,CCCCCc1ccc(C(=O)N(CCN(CCCC)CCCC)Cc2ccc(-c3ccc(CC(=O)NCc4ccccc4)cc3)cc2)cc1
CHEMBL3467241,,NCc1ccnc(Oc2ccccc2)c1
CHEMBL3183040,,Cl.Fc1ccc(COc2ccc(CNC3CCCC3)cc2Cl)cc1
CHEMBL3503455,,CO[C@@H]1CN(Cc2scnc2C)[C@@H]2CCCO[C@@H]21.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
CHEMBL221584,,CCN(CCO)Cc1ccn2c(-c3ccnc([C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
CHEMBL3894201,,C=C1C=C(C)[C@H](/C(C)=C/C=C/C=C/C=C/[C@]2(C)[C@H]3OC(=O)[C@]2(C)C(=O)[C@@H]3C)O[C@H]1C
CHEMBL3922227,,CO[C@]1(C)C=C(C)[C@H](/C(C)=C/C=C/C=C/C=C/[C@]2(C)[C@H]3OC(=O)[C@]2(C)C(=O)[C@@H]3C)O[C@H]1C
CHEMBL1214759,,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C
CHEMBL589733,,O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Cl)ccc1O
CHEMBL3694250,,Fc1cc(I)ccc1Nc1ccnc2cc(Cl)ccc12
CHEMBL356249,,CCCCNCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1
CHEMBL290806,,COc1ccc(OCc2ccc(C(=O)O)cc2)cc1Cc1cnc(N)nc1N
CHEMBL1734060,,COc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2C(=O)O)cc1
CHEMBL1705000,,O=C(Cn1sc2ccccc2c1=O)Nc1ccccc1Br
CHEMBL360526,,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2cc1OC
CHEMBL3694244,,Cc1nc2cc(F)c(F)cc2n1-c1ccc(C(=O)NC2CC2)s1
CHEMBL181587,,COc1c(Cc2ccc(O)cc2)c(O)c(Cc2ccc(O)cc2)c2c1-c1ccc(O)cc1CC2
CHEMBL3430981,,COc1ccc(C2CC(c3ccc(NS(C)(=O)=O)cc3)=NN2C(=O)c2cccs2)cc1OC
CHEMBL3431024,,O=C(CCCn1cnc([N+](=O)[O-])n1)Nc1cccc(Cl)c1
CHEMBL5403163,,NC(=S)N/N=C(\CCn1ccnc1)c1ccc(Cl)c(Cl)c1
CHEMBL3431155,,O=C(NC1C(=O)N(c2ccccc2)C1c1cccnc1)c1ccc(Cl)s1
CHEMBL87013,,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(CCOC(=O)c2ccccc2)Cc2ccccc2)c1
CHEMBL5430742,,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(C(=O)N5CCN(C)CC5)cc4)c(F)c3)c2cc1OC
CHEMBL5418962,,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(CN5CCN(C)CC5)cc(C(F)(F)F)c4)c(F)c3)c2cc1OC
CHEMBL1290599,,CCN(CC)Cc1ccc(Nc2c3ccccc3[n+](C)c3c2[nH]c2ccccc23)cc1O.[Cl-]
CHEMBL4062015,,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccc([N+](=O)[O-])cc1
CHEMBL2170919,,O=C1Nc2cc(C(=O)NCCN3CCCCCC3)ccc2S/C1=C\c1ccccc1Cl
CHEMBL2012944,,Cc1ccc2c(c1)nc(C)n2-c1ccc(C(=O)NC2CC2)s1
CHEMBL2012951,,Cc1nc2c(OC(F)F)cccc2n1-c1ccc(C(=O)NC2CC2)s1
CHEMBL2012958,,Cc1nc2c(C#N)cccc2n1-c1ccc(C(=O)NC2CC2)s1
CHEMBL2177856,,Cc1cc(O)n2nc(SCc3ccc(Cl)c(Cl)c3)nc2n1
CHEMBL342499,,CCC(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
CHEMBL83240,,CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)NO
CHEMBL1836575,,CC1=Nc2ccc(-c3ccccc3)cc2C(c2ccccc2)N1CCN1CCCCC1
CHEMBL1549018,,O=C(NNC(=O)C1CC2CCC1C2)c1sc2ccccc2c1Cl
CHEMBL1549097,,Cc1noc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3ccc4c(c3)OCO4)cc2)c1C
CHEMBL1470969,,CCOC(=O)c1cccc(NC(=O)CSc2nc(N)cc(N)n2)c1
CHEMBL3430960,,O=C1CSC(c2cccnc2)N1c1ccc(Cl)cc1Cl
CHEMBL3430985,,CCOc1ccc(CN(C)Cc2nc(Nc3ccc(C)cc3)[nH]c(=N)n2)cc1
CHEMBL3431001,,O=S(=O)(c1ccccc1C(F)(F)F)N1CCN(Cc2ccc(-n3ccnc3)cc2)CC1
CHEMBL3431020,,COc1ccc(-c2nc3ccncc3c(=O)n2CCOc2ccccc2)cc1
CHEMBL3431075,,Cn1ccnc1CN1CCc2[nH]cnc2C1c1ccccc1OCc1ccccc1
CHEMBL3431107,,COc1ccc(C(C)(C)C)cc1S(=O)(=O)n1ccnc1
CHEMBL3431184,,CC1CN(Cc2ccc(C#N)cc2)CCN1c1ccc(NC(=O)c2ccccc2F)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
CHEMBL3431230,,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccnn2C)ncc1Cl
